"Day","Tide"
2017-01-01,0.24876554547089183
2017-01-14,0.2890914972088603
2017-01-28,0.2523437279525176
2017-02-01,0.23079213077460325
2017-02-14,0.2189385321919517
2017-02-28,0.2657920555004072
2017-03-01,0.26255564476758425
2017-03-14,0.23579719280819783
2017-03-28,0.2724223632226119
2017-04-01,0.26124024937550216
2017-04-14,0.21164868722882563
2017-04-28,0.3106547330328224
2017-05-01,0.2640624159115797
2017-05-14,0.22424667528741077
2017-05-28,0.32106020541810876
2017-06-01,0.21193051917280856
2017-06-14,0.2326223635896364
2017-06-28,0.27136975027711313
2017-07-01,0.16431179145799182
2017-07-14,0.2242061349630624
2017-07-28,0.21971042727977377
2017-08-01,0.11877397058045026
2017-08-14,0.20563397935835503
2017-08-28,0.14362437360424998
2017-09-01,0.14611196726422118
2017-09-14,0.20318323065876254
2017-09-28,0.12332062132253117
2017-10-01,0.16146443193637594
2017-10-14,0.20299543107455842
2017-10-28,0.14979986535578776
2017-11-01,0.1896062217855884
2017-11-14,0.13672118981308115
2017-11-28,0.14873969322514274
2017-12-01,0.22963226007689563
2017-12-14,0.1846039727073078
2017-12-28,0.13755967002744438
2018-01-01,0.3059196505338675
2018-01-14,0.1942386625498551
2018-01-28,0.23739792714541968
2018-02-01,0.3151841471135535
2018-02-14,0.21808625145749538
2018-02-28,0.28551943096568966
2018-03-01,0.2978822861745676
2018-03-14,0.18503247356336236
2018-03-28,0.24781709532123897
2018-04-01,0.2709551818446681
2018-04-14,0.2208321782559014
2018-04-28,0.2589132358716959
2018-05-01,0.24997760994119117
2018-05-14,0.24778140822406322
2018-05-28,0.24499087773999895
2018-06-01,0.24075581877978036
2018-06-14,0.3134657310111094
2018-06-28,0.24649205596407575
2018-07-01,0.2465567527799164
2018-07-14,0.33253144681549696
2018-07-28,0.24557004832380255
2018-08-01,0.21713717605419383
2018-08-14,0.2992728021117116
2018-08-28,0.23910767995693327
2018-09-01,0.1942780176108026
2018-09-14,0.22001384826934983
2018-09-28,0.24328327909598427
2018-10-01,0.21163814862005553
2018-10-14,0.18792965699348596
2018-10-28,0.2707515335209105
2018-11-01,0.21045316582106335
2018-11-14,0.10507596284037149
2018-11-28,0.2621155856204975
2018-12-01,0.19975180265205467
2018-12-14,0.16917960508328056
2018-12-28,0.2320221122364409
2019-01-01,0.19612719159872263
2019-01-14,0.12438171264616049
2019-01-28,0.16394574384258714
2019-02-01,0.1945739305679375
2019-02-14,0.1349277298717453
2019-02-28,0.14355107024868063
2019-03-01,0.1188554407178329
2019-03-14,0.17318241668332005
2019-03-28,0.11453123367263268
2019-04-01,0.16625959995172154
2019-04-14,0.20649131092767475
2019-04-28,0.08667894967129527
2019-05-01,0.17579921323070646
2019-05-14,0.21670049626441396
2019-05-28,0.13383389559085923
2019-06-01,0.2143654881691789
2019-06-14,0.24297778725426897
2019-06-28,0.1478882140453807
2019-07-01,0.2452620388113391
2019-07-14,0.23563270777493756
2019-07-28,0.02949322491386256
2019-08-01,0.3055884007129249
2019-08-14,0.2323683113521576
2019-08-28,0.2495261953118662
2019-09-01,0.319472377428328
2019-09-14,0.22986432131877327
