"Day","Tide"
2017-01-01,0.6678738907214281
2017-01-14,0.7257333660549988
2017-01-28,0.6563702393802663
2017-02-01,0.4527205472032585
2017-02-14,0.2888544484877398
2017-02-28,0.3401821084090905
2017-03-01,0.0
2017-03-14,0.15097792404724206
2017-03-28,0.1884840081970608
2017-04-01,0.40657913787366706
2017-04-14,0.3454841281578025
2017-04-28,0.4493476219421395
2017-05-01,0.6786766554443773
2017-05-14,0.574771355126525
2017-05-28,0.7539101863648675
2017-06-01,0.5615066502181032
2017-06-14,0.6415343781872009
2017-06-28,0.6903340563473128
2017-07-01,0.26992638173986216
2017-07-14,0.49584529275866185
2017-07-28,0.37559838380527505
2017-08-01,0.19908627497975223
2017-08-14,-0.016476347924381015
2017-08-28,0.11756247376856814
2017-09-01,0.4491948713327282
2017-09-14,0.48960559312742385
2017-09-28,0.4274693538893713
2017-10-01,0.4598743727820809
2017-10-14,0.6101103780307376
2017-10-28,0.5142836598842186
2017-11-01,0.2550812152409165
2017-11-14,0.30239354400419843
2017-11-28,0.36920995147516045
2017-12-01,0.23808078671239954
2017-12-14,0.22756418050164945
2017-12-28,0.2038664472170466
2018-01-01,0.7375943714350192
2018-01-14,0.5862745700452383
2018-01-28,0.5935080848599015
2018-02-01,0.7502935821886914
2018-02-14,0.610741787130918
2018-02-28,0.6888792821041325
2018-03-01,0.633875905606911
2018-03-14,0.5094889648117475
2018-03-28,0.5799461935523375
2018-04-01,0.08863883757514422
2018-04-14,0.22085958236735032
2018-04-28,0.08538913084243742
2018-05-01,0.38536001212269766
2018-05-14,0.1587986455967567
2018-05-28,0.3469845716802067
2018-06-01,0.6830281510090179
2018-06-14,0.6992973858842734
2018-06-28,0.6858063194142269
2018-07-01,0.6911808494815553
2018-07-14,0.8378682747889217
2018-07-28,0.6754963318126357
2018-08-01,0.44936896497306367
2018-08-14,0.5319276044326728
2018-08-28,0.4346787113868176
2018-09-01,0.0
2018-09-14,0.24778314708389063
2018-09-28,0.22120882870582786
2018-10-01,0.4550087491331122
2018-10-14,0.0
2018-10-28,0.6197725391560306
2018-11-01,0.6910586515989093
2018-11-14,0.6356296119008086
2018-11-28,0.8111407736326811
2018-12-01,0.5315360821502055
2018-12-14,0.5682563778512492
2018-12-28,0.685771796832768
2019-01-01,0.21904195188931638
2019-01-14,0.3608897467116502
2019-01-28,0.14529420691347125
2019-02-01,0.6273687635458172
2019-02-14,0.40869569491638325
2019-02-28,0.5047536301686127
2019-03-01,0.5712221948302055
2019-03-14,0.45491541097995986
2019-03-28,0.5360774380541194
2019-04-01,0.4778714416897536
2019-04-14,0.6421596786466534
2019-04-28,0.5049542439823982
2019-05-01,0.2414473988366867
2019-05-14,0.4222476723433382
2019-05-28,0.33677680656058906
2019-06-01,0.22039760605445055
2019-06-14,0.18025700181747856
2019-06-28,0.12239516480521366
2019-07-01,0.5605346521447155
2019-07-14,0.5635186648685948
2019-07-28,0.40047618478860597
2019-08-01,0.8171782086672199
2019-08-14,0.7014198549940435
2019-08-28,0.7042565167573027
2019-09-01,0.507849494377867
2019-09-14,0.41739652251352904
2019-09-28,0.47589712441032034
2019-10-01,0.27214551257030367
2019-10-14,0.13538087427548073
2019-10-28,0.25399454047079345
2019-11-01,0.7056720324966371
2019-11-14,0.58688565292172
2019-11-28,0.7726401942333384
2019-12-01,0.0
2019-12-14,0.8411142993839988
2019-12-28,0.8342082696954799
2020-01-01,0.5799058013674782
2020-01-14,0.0
2020-01-28,0.5345795528518297
2020-02-01,0.24940265799063172
2020-02-14,0.2856214406520392
2020-02-28,0.18382582578824755
2020-03-01,0.16725137750926733
2020-03-14,0.27108119587249485
2020-03-28,0.2055995594210318
2020-04-01,0.581743456307436
2020-04-14,0.6762255001530919
2020-04-28,0.6472066892765747
2020-05-01,0.663035939536189
2020-05-14,0.6674275633346559
2020-05-28,0.7768610587007084
2020-06-01,0.26112450060183273
2020-06-14,0.3118391493176112
2020-06-28,0.42694232970248314
2020-07-01,0.17545833443276476
2020-07-14,0.11385829382917295
2020-07-28,-0.06298265449016803
2020-08-01,0.7216941608417219
2020-08-14,0.4219899674769535
2020-08-28,0.5904393109272639
2020-09-01,0.6753468060789004
2020-09-14,0.647657703265564
2020-09-28,0.6253878568470713
2020-10-01,0.32716316669932793
2020-10-14,0.5164839377705088
2020-10-28,0.3345743933412498
2020-11-01,0.35875899676764894
2020-11-14,0.30830274995940976
2020-11-28,0.3403128642463019
2020-12-01,0.6711069847425294
2020-12-14,0.7623571669697327
2020-12-28,0.6182984604387064
2021-01-01,0.8471021846252363
2021-01-14,0.8984709915899802
2021-01-28,0.805924824507683
2021-02-01,0.0
2021-02-14,0.4731244837411628
2021-02-28,0.548542283390634
2021-03-01,0.0
2021-03-14,0.3193335176988869
2021-03-28,0.38550794943068434
2021-04-01,0.39731901682587634
2021-04-14,0.2904282210731689
2021-04-28,0.4052073578704165
2021-05-01,0.7897943331655572
2021-05-14,0.6181718259463029
2021-05-28,0.8359901455304469
2021-06-01,0.7639033839521997
2021-06-14,0.8078287198868472
2021-06-28,0.8819243877046125
2021-07-01,0.44788778179741495
2021-07-14,0.6965676805606903
